Time,Nome,Usuario,Tempo,Texto
Vasco,Wes★彡,@wesmendess,10 s,"Ele assumiu o Anselmismo, não tô entendendo nada.
Dps do Anselmi ele tá jogando nesse esquema maluco, mas o Vasco deve ser o 01 da competição."
Grêmio,Igor,@Pai85535364Igor,13 s,"O boca é foda, mas boa parte dessas taças de libertadores foram conquistadas com roubos gritantes. Cruzeiro e Grêmio sofreram!"
Palmeiras,Costa ᶜʳᶠ,@ecostacrf,16 s,"Velho o que esta acontecendo com o Palmeiras?

23h59: ""Palmeiras quer sair da Libra""

00h00: ""o Alviverde topa assiná-lo se for o desejo da maioria dos clubes da Libra"""
Flamengo,Rimuru Tempestᶜʳᶠ4,@AinzOoalGownCRF,17 s,"porra mano, flamengo passaria sem sofrer"
Flamengo,Taty_cachorra,@cachrorra2041,20 s,Se o flamengo vencer por 4 gols. Vou mandar foto do meu bucetão pra 10 pessoas que me segue kkk
Flamengo,Fernando Rochaᶜʳᶠ FL4MEN9O Enea-Penta-Tetra,@fernandoasr100,21 s,"Entrevista do 
@alemancuso5
 na GETV.
""Torcida do Flamengo é a melhor do mundo""."
Flamengo,FlaColossal,@flacolossal0,23 s,"Mas o elenco permiti isso e outra os reservas do Flamengo são nivéis de time titular.
Desse time que vai jogar hoje o único que está um pouco abaixo é o Luiz Araújo.
O restante está jogando bem regular."
Flamengo,jurídico bella ramsey,@Art3misp,24 s,Nao tiram o nome do flamengo da boca nunca ne kkkkkkkkkkkkk
São Paulo,Isaías Ventura,@iventuraramirez,25 s,"Análise de São Paulo: O que vemos no México é o roteiro da Lava Jato aplicado à fronteira. Bases clandestinas em Nuevo León e Chihuahua buscam criar um ""Estado paralelo"" que responda ao Pentágono, não à capital mexicana. "
Flamengo,Riko,@rikoNFL,29 s,"Hoje os 3 melhores times no Brasil são o Flamengo, Palmeiras e Fluminense. Neymar não jogou contra os 2 melhores e fez um jogo muito ruim contra o Flu 

Contra times do nível do Santos o único que ele jogou bem foi contra o Atlético Mineiro"
Flamengo,Diego Nobre,@DiegoedemaisN,30 s,E todas as outras torcidas juntas amigão??? Voce realmente acha que flamengo tem 200 milhões de torcedores?
Santos,Tiago Barros PT,@TIAGOBARROSREDE,30 s,"Por isso em legítima defesa da democracia e da soberania nacional derrotaremos todos os candidatos Bolsonaristas Caiado, Flávio Bolsonaro, Romeu Zema, Renan Santos, Augusto Cury e iremos reeleger Lula presidente da república."
Botafogo,Makay23,@Makay23_Jr,32 s,"Mlk é genial, mas fica repetindo Bolsonaro, Alexandre e afins. Se fosse o Textor do Botafogo seria top, se o Textor do Bolsonaro"
Flamengo,_Diário_Da_Bola,@bola_diario_Fc,33 s,"Aqui na globo do Rj é Flamengo, Palmeiras vou acompanhar um pouco pelo computador"
Palmeiras,Telasko Avara,@Osmarzinhoraul,37 s,Eu moro no Paraná e vou ver o Palmeiras seu arrombado
Grêmio,Nico,@Nicoss1607,38 s,"Tem Palestino x Grêmio, jogão"
Flamengo,TORCIDA URUBUZADA,@ubzoficial,41 s,"Em solo argentino 

Vamos, FLAMENGO 

#URUBUZADA
#DefensoresdoManto"
Flamengo,Kaisen,@BrunoLi9735115,41 s,"O que eu achei que o Flamengo ia perder esse jogo, não está escrito"
Cruzeiro,Catrumano do Mato Dentro,@cabano1871,41 s,"Boquita de mierda, racistas imundos, filhas da puta, vocês tremeram e cagaram de medo no Mineirāo ontem. Nāo conseguiram nenhum chute ao gol em todo o jogo. Jogaram como covardes. Aqui é Cruzeiro e vocês cagam nas calças como Milei. Vai tomar no cú malditos."
Flamengo,Lewis Carnelian,@lef0nque,42 s,Sabe o que eu espero que o Flamengo estude antes o adversário
São Paulo,THAIS VAI VER O BTS,@thais_lxx,45 s,"Vendo 2 ingresso do Bts São Paulo
Dia 31!!

Transfiro imediato pra sua conta.
Tickemaster 
Meia /inteira 

Tegs: compro, alguém vendendo, show, procuro, WORLD TOUR ARIRANG, Brasil, ingressos.."
Flamengo,lipeeeeeᶜʳᶠ,@lipesilva002,46 s,"ele jogou pelo Flamengo pelo lado esquerdo, ele jogou pelo Lyon pelo lado esquerdo, ele jogou por lá mais na posição de 8 e as vezes 10... mas sim, ele é meia direita. kkkkkkkk"
Flamengo,Thiago,@tfmgeo,47 s,"Leila mudou de ideia? Ela era tão a favor da ideia de que precisava ficar junto, mandou o Flamengo fazer uma liga sozinho e tudo.
Mas agora a maioria tá com o Flamengo. Não tava na vez de ela mostrar que não é só garganta?"
Palmeiras,Stanley_Kowalski,@30_depois,53 s,Vamos dar um descanso de imagem pro Palmeiras.
Flamengo,Adao Da cruz,@AdaoDacruz2,54 s,"Rapaz hoje o flamengo precisa mais é de laterais e atacantes, mais se fosse possível Danilo do Botafogo seria bom porque o De lá cruz e o Espanhol quase não jogam, só vivem lesionado, Luiz Henrique também era uma boa"
São Paulo,Delina,@Delina179717,56 s,"Em São Paulo sempre foi
Globo 5
Sbt 4
Record 7
Rede TV 9 
Band 13"
Santos,KALEB_FODA666,@14KALEB_foda88,56 s,"A única coisa que eu não concordo com o Ryan Santos é essa questão de poligamia
Tipo ele até tem motivo pra acreditar nisso mas não combina comigo 
Nunca traíria minha mulher"
Flamengo,Mario Henrique,@barbosa_ga38286,58 s,"Flamengo foi eliminado tendo que decidir contra o Peñarol fora de casa pq poupou jogadores na fase de grupos de 2024. Em 2025 não foi nada tranquilo enfrentar Estudiantes e Racing fora de casa. Dá para rodar o elenco sem mexer tanto, como faz no Brasileiro"
Flamengo,@livedieconsume,·,,"em que situaçao a arte postada pelo flamengo tentou ""se passar pela original""?"
Flamengo,JPMG ᴼᶜᵗᵃ,@_JPGuerra,1 min,"ACORDO DE MAIS R$ 150 MILHÕES AO #FLA: O 
@Palmeiras
 é totalmente contra o acordo que vai render mais R$ 150 milhões ao 
@Flamengo
."
Corinthians,R.C. Buford BR,@RCBufordBR,1 min,"União Sinistra 
@spurs
  @Corinthians"
Flamengo,Juliana Amaral,@juliarfigueire,1 min,"Kkkkkkkkkkkkkkkk acho que é no aterro do flamengo, não ?"
Corinthians,Matheus.,@manozika6,1 min,"Essa parada de democracia às vezes é um erro kkkkkkkkk

Corinthians acabou na mão desses caras"
Flamengo,Lucas Silva,@Lcs_silva21,1 min,"@grok
 qual o palpite pro jogo do flamengo ?"
Fluminense,Tricolor Amargurado,@Johnny35897118,1 min,"Savarino é muito tricolor. Dizem que quando ele ia treinar no Zulia da Venezuela, ele passava em frente às Laranjeiras e chorava. E disse pro pai que um dia iria jogar no Fluminense."
Palmeiras,kristaps★彡,@Kristaps012,1 min,E o Danilo vai pro palmeiras sim
Cruzeiro,Frank Martins,@frankmartins,1 min,Matheus Pereira é uma especie em estimação. Aquele camisa 10 que todo torcedor sonha em ter no seu time! Que a torcida do Cruzeiro pare de birra e passe mais a apreciar ele e o seu futebol em campo! #Cruzeiro #Libertadores
São Paulo,Audiência Da TV,@ATV_Oficial,1 min,"20h49 em São Paulo 

#TrêsGraças 23.13
#JornalDaRecord 6.23 
#SBTBrasil 3.73 
#GuerraDasRosas 1.40
#CartãoVerde 0.20

Via 
@brenno__moura"
Cruzeiro,paco 16/45,@paco_brn,1 min,"eu sempre vou querer que o Cruzeiro ganhe todos possíveis e sempre fique com grandes chances, mas pensando que são 9 jogos num espaço de 29 dias com viagens longas, é sonho beirando a utopia querer que o Cruzeiro faça 12pts em Liberta e 10pts no brasileiro"
Cruzeiro,Itatiaia Esporte,@itatiaiaesporte,1 min,"NBB: KTO Minas 'deslancha' no terceiro quarto e elimina Cruzeiro dos playoffs

Clique e leia mais "
Fluminense,Júpiter Banana,@PauCremoso420,1 min,"Se o hulk fosse 10 anos mais novo e fosse pro Fluminense já teria sido convocado pra copa, ninguém liga pra esses caipiras do caralho, relevância 0, tudo jeca plantador de ervilha"
Botafogo,TonyBala †,@TonyBala38,1 min,"O Botafogo teve um gol legal anulado no primeiro jogo da final de 95 pq o juiz n deu a lei da vantagem e quanto a isso todo mundo finge demência ou alzheimer. Além disso, o gol do santos foi com um passe de mão.  Houve erro pros dois lados, mas só vêm do Botafogo."
Palmeiras,rowwan 𝄢,@ascennsionism,1 min,"dito isso, 1 a 0 pro Palmeiras"
São Paulo,Aline,@alinefcsilvaya1,1 min,"Nabil, enquanto isso precisamos de você em São Paulo. Viu que a subprefeitura de Pinheiros vetou a próxima edição do Festival Pinheiros? IPTU caro e não temos segurança, silêncio (vide as obras madrugada adentro) nem iluminação pública decente. Agora, também não temos lazer."
Flamengo,Caio Henrique,@Caio_Mateus25,1 min,Ta revezando o time e é um jogador que o Flamengo precisa fazer jogar bola de verdade
Grêmio,Nada a Declarar,@pavondepre,1 min,Ele foi para o Grêmio pela independência financeira kkkkk
São Paulo,rafa ꕤ,@rafassis,1 min,CONFIRMOU ROCK IN RIO E SHOW EXTRA EM SÃO PAULO
Flamengo,Roseᶜʳᶠ,@Roseoliv7,1 min,pq tão obcecado com o Flamengo?
Flamengo,Marcos ◤✠◢,@MarcosoFoca,1 min,"Sabemos que contra o Flamengo será sem o Saldívia e o Tchetche. Que poderia ser sem o Jardim tbm, mas ele vai pros 2 jogos."
Fluminense,Fê,@allforminyard,1 min,"Sim, foi tudo em campo. Que inclusive seu time também disputou 

Santos, Botafogo, Cruzeiro, Bahia, Fluminense tudo também tiveram unificação de títulos, inclusive quem pediu foi o Santos. Mas só falam do Palmeiras né?"
Atlético Mineiro,Lauh~ᶜᵃᵐ,@Lauhgoncalvesf,1 min,"ATENÇÃO!
procuro um relacionamento EXTREMAMENTE TOXICO CONTROLADOR q me proíba de ter qualquer tipo de acesso a notícias sobre o Atlético Mineiro e seus relacionados,se caso eu desobedecer as ordens q espanque pra ver se em algum dia eu aprenda a me livrar desse vicio satânico"
Vasco,Adriano Tricolor,@adrianoschneid9,1 min,"Com certeza não, só citei o Vasco para ser direto a esse verme burro do caralho"
Flamengo,Muhamed Kufar,@MKufar,1 min,"Galo de 2021 perdeu pro flamengo no Maracanã amigo 
....galo não conseguiu nem chegar n ganhou um jogo do palmeiras kkkk"
Flamengo,𝕃𝕊𝕋,@LSTsep1914,1 min,"Neymar só joga com timecos

Quando o jogo é com Palmeiras, Flamengo, Bahia, Cruzeiro, aí ficou de fora kkkkkkkkkkk"
São Paulo,Cleiton,@cleiton_d7,1 min,"Liberdade Parlamentar? Eleições livres?
#SbtBrasil #sbtnews #jn #g1 Inss? 
#bandnews #jornaldarecord Aborto?
#jornaldacultura São Paulo? Censura?"
São Paulo,Bibiana Beck,@oibibiana,1 min,"O Haddad era prefeito de São Paulo na época sue eu comecei a vir pra cá (e amar!) lá em 2014/2015. 

Queria muito poder viver essa era como moradora."
São Paulo,eloisa,@elololoisaa,1 min,se fizerem a rihanna sair de casa eu vou de são paulo pro rio A PÉ
Palmeiras,Smos Uma Nção!!!,@DougFunnyMengao,1 min,"Mordam as costas 
@Avantimeupal
 ,
@carlosedcatao
 @emyllesep
 ,
@Palmeiras"
Vasco,NETVASCO,@Netvasco,1 min,Futsal: Vasco anuncia a contratação do fixo Rafa Felix
Corinthians,Olimpíada Todo Dia,@otd_oficial,1 min,"TIMÃO NAS QUARTAS 

Corinthians supera Unifacisa e se classifica às quartas de final do NBB"
Vasco,Fiscal do TT,@PalestraDiver,1 min,"Do Vasco eu acho lindo.
São Paulo é muito feio."
Flamengo,Espaço Tricolor,@EspacoTricolor_,1 min,": NÃO QUER REFORÇAR UM ADVERSÁRIO!

A postura do Flamengo sobre a liberação de Everton Cebolinha é clara: não reforçar um clube que esteja jogando a Libertadores. 

O clube carioca entende que isso pode ser perigoso e fará de tudo para não acontecer. 

 
@Radardabola34"
Palmeiras,rodrigo_rac80,@Rac80Rodrigo,1 min,Então só interessa quando os demais aceitam os caprichos dela?  Palmeiras vai jogar sozinho?
Corinthians,Ton,@ApbBored,1 min,As gaivotas tão preocupadas com ingressos mano. Só usam o Corinthians pra lucrar.
São Paulo,Dulce Jocz Dias,@DiasJocz97519,1 min,"Marcos Pontes é a maior decepção do  povo de São Paulo,  São Paulo não sabe votar, infelizmente"
Vasco,Vasco Pra Quem Acredita,@vascopqmacredit,2 min,"01/12/1998, Estádio Nacional de Tóquio. Crueldade absurda o Vasco ter perdido esse jogo contra o Real"
Grêmio,Grêmio TimeLine,@GremioTimeLine,2 min,"Com a vitória do Deportivo Riestra contra o Montevideu City Torque.

Grêmio precisa de apenas uma vitória simples contra o Palestino para assumir a liderança do Grupo F na Sul-Americana."
São Paulo,⚓︎ Jhoni ˢᶜᶜᵖ,@jh0npereira,2 min,O São Paulo vendeu quem? Eu não me lembro.
Botafogo,renault’s pr manager,@blairswadolf,2 min,MDS EM BOTAFOGO AMO
Botafogo,xeras,@xeras1910,2 min,"Caralho o Endrick meteu 3 gols saindo do banco contra o Botafogo.

Vcs sao mto fanatico vai tomar no cu. Olha os dois jogando não tem comparação"
Corinthians,Heisenberg da Fielˢᶜᶜᵖ,@Heisenberglhp,2 min,"O Corinthians é igualzinho o Brasil, tinha tudo pra ser um país de primeiro mundo, uma potência nível EUA, mas a corrupção não deixa."
Santos,Raynon,@Victorraynon,2 min,"No final dos jogos, o homem que se a seleção estiver perdendo e sem alternativas vai entrar pra tentar tirar algo da cartola. Ele não é jogador de 90min por jogo na copa, é jogador de 30-45min. Foda é querer comparar o time do Santos q só tem bagre, ngm passa, ngm aparece"
Cruzeiro,メ,@rodriii8_,2 min,cruzeiro e boca foi um jogo com a cara da libertadores
São Paulo,Audiência Da TV,@ATV_Oficial,2 min,"20h43 em São Paulo 

#TrêsGraças 23.00
#JornalDaRecord 5.82
#SBTBrasil 3.80
#GuerraDasRosas 1.45
 #CartãoVerde 0.30

Via 
@brenno__moura"
Flamengo,Jarbas Junior,@jarbsjr,2 min,Você  e a torcida do Flamengo ...   
Santos,Carlos42 Balduino,@Carlos42B,2 min,"Fala pra gente aí qual é a posição do Santos na tabela do brasileiro 
Tão mais preocupado se o jogador correu ou tocou na bola do que se o time vai permanecer na série A do ano que vem 
E tem gente que acredita que isso aí é normal e aceitável "
Cruzeiro,jotave,@jaocruzeirense7,2 min,o cruzeiro não ter postado nada relacionado ao dia da dança tendo kaio jorge arroyo e neyser no time deveria ser crime
Flamengo,Leandro Gomes,@leandroshagomes,2 min,"Praia de botafogo ainda, Urca lá atrás dela. Praia do flamengo é mais pra frente."
Flamengo,Marcelo Rodrigues,@omarc31o,2 min,"Vai ter...

#ELPxFLA
#libertadores 
#libertadores2026 
#Flamengo 
#GE
#GETV"
Internacional,Carlos Henrique,@CarlosH22813907,2 min,"Paquet já jogou no milan, Lyon west ham levando o time a ser campeão de um título internacional, e já fez gol e ass em copa do mundo  só não está no city por uma questão de uma acusação que não se comprovou, enquanto isso o mp não conseguiu levar o teu time pra uma final de cdb"
Palmeiras,Nosso Palestra,@onossopalestra,2 min,"Palmeiras x Cerro Porteño-PAR é o duelo internacional mais vezes disputado na história da Libertadores. Foram um total de 16 partidas, pela fase de grupos de 1999, 2001, 2005, 2006, 2023 e 2025 e pelas oitavas de final de 2018 e 2022, ambas com classificação alviverde."
Corinthians,DiDort,@DortCs,2 min,"Pensando pelo lado bom, amanhã tem a super aumentada no jogo do Corinthians, quem perdeu hoje já pode recuperar amanhã kkkkk"
Palmeiras,raff,@raffbfr,2 min,"É um jogo difícil, mas é um jogador que em teoria tem recurso e genialidade pra não passar em branco num jogo desse tamanho

Mesmo se o Santos perdesse, ele fazendo uma partida razoavel/boa contra o Palmeiras já daria um respaldo maior pro Ancelotti confiar nele"
Corinthians,Vai Corinthians Supercampeão,@lucassennav8,2 min,Eu jamais poderia ser conselheiro do Corinthians. Ia acabar metendo um Judo num velho broxa desses e ainda ia ser preso rs.
Flamengo,Chel Fogão,@Chel68576,2 min,"E VC ACHA QUE A GLOBO TENTA FECHAR O BOTAFOGO DESDE 1978, QD ELA CEIOU A CBF E MANDOU FECHAR A CBD, ERA PORQUÊ? PQ O BOTAFOGO FORTE É O MAIOR CLUBE DO BRASIL. A CAMISA MAIS PESADA. COMO ELES IRAM FAZER O BRASIL VIRAR FLAMENGO? SERIA IMPOSSIVEL, AINDA MAIS HJ COM A INTERNET."
Corinthians,viny,@SkolBeats123,2 min,"Mas aqui no Corinthians o jogador quer sair o clube é obrigado a vender por merreca segundo alguns torcedores
O jogador da ft rsrs"
Internacional,Vinícius Xavier,@keyandair,2 min,"“Não entendo como o Galo não valoriza e vende tão mal a base.”

Aí está o motivo 

Tira os bonecos dum jogo de Copa do Brasil, pra, invés de oportunizá-los e dar minutagem numa competição internacional, só leva pra passear e ver as lhamas da Nova Onda do Imperador lá em Cusco."
Corinthians,𝐋𝐢𝐳 #𝗧𝗘𝗧𝗥𝗔,@sccpcarpenter,2 min,"Esse e o amiguinhos dele, a TO organizanda devia fazer apavoro tbm, nao so pra jogador tbm, ou so sabem ir pra cima de jogador??? 
Esses.filhos da puta nao se importam com o Corinthians, VERME!!"
São Paulo,Brenno,@brenno__moura,2 min,"20h49, em São Paulo 

Globo #TrêsGraças 23.13
Record #JornalDaRecord 6.23 
SBT #SBTBrasil 3.73 
Band #GuerraDasRosas 1.40
Cultura #CartãoVerde 0.20
RedeTV! #IgrejaUniversal 0.20"
Flamengo,𝕁𝕚𝕣𝕒𝕪𝕒 -𝔽𝕝𝕒𝕞𝕖𝕟𝕘𝕠,@Jiraya50993271,2 min,Leila Pereira não aceita o acordo da libra em pagar mais o Flamengo e vai ser retirar.
Flamengo,.,@jota_l1914,2 min,"você acha que o Flamengo é grande, não dá pra concorrer com a esquizofrenia. "
Flamengo,E o Vagabundo ta lá...,@Raphael80482850,2 min,"Kkkkkkkkkkkk 

O legal que ele acha que a Leila ficou legal nessa kkk

KD ela dizendo que era para o FLAMENGO jogar sozinho kkk

E quem vai sair ?!!

Kkk 

Só digo isso: PARA O DESESPERO DOS DETRATORES E HIPÓCRITAS QUE NADA SABEM.. 

O FLORENTINO PEREZ DA AMÉRICA DO SUL."
Botafogo,Thiago Antunes ★彡,@Gaveatasaray,3 min,"O melhor resultado possível, para o Botafogo. Basta o Glorioso fazer a sua parte nas próximas 3 partidas, e se classificar em primeiro no grupo."
Santos,Santos FC BI CAMPEÃO MUNDIAL,@callme_venonn,3 min,"A grande torcida do santos ta em sp, em santos tem meia dúzia de gato pingado, é uma briga pra lotar a vila. Jogar pra 14 mil pessoas é uma vergonha"
Botafogo,cleiverson godofredo,@menorcrente,3 min,"botafogo não tem dinheiro pra pagar a folha do mês que vem. é forçação de barra da mídia sim, mas achar impossível é loucura"
Internacional,mandioca,@mandayouknowme,3 min,"odeio gente que não sabe minimamente a tradução de uma música internacional 
ganha flor do namorado e posta com ivy amg? tá bom seu relacionamento?"
Vasco,cartman vascaíno,@vascartman,3 min,"Trem AP x paysandu aqui no Amapá e a bandeira da força jovem vasco aparecendo, Amapá é vasco"
Vasco,@astrox031,·,,vasco
Palmeiras,Adez,@AdezTerceiro,3 min,Camisa do Palmeiras trás essa aura.
Flamengo,Caio Bellandi,@CaioBellandi,3 min,"Flamengo emendou 10 participações seguidas na Libertadores.

E a famosa REPORTAGEM COM O MANCUSO quando o Flamengo joga na Argentina já virou tradição."
Santos,Cleverson Felipe,@KelFelipe29,3 min,"Esse ex jogador custa mais de 20 milhoes ao santos. E pra começar, nao ta jogando nada, um jogador normal em campo, cansado e lento, em jogos oportunos e momentos especificos, esses jogador de 20M mensais nao fez nada!"
Palmeiras,Portal Goleada,@PortalGoleada,3 min,"Valentino Lazaro no Palmeiras? Jornalista faz revelação sobre lateral do Torino 
portalgoleada.com.br/palmeiras-mira
…"
Santos,Rick,@Rick8989898,3 min,É  Raiam Santos
Cruzeiro,Luci@no,@Noz038,3 min,"O Cruzeiro vai ter que segurar o raggae lá na Argentina , já leva uns 15 seguranças "
Santos,Zeus,@zeuustips,3 min,"Quanto mais se arrisca = mais erro, vai tentar fazer só o simples jogando no meio de um monte de bagre pra ver se sai algo, de quem surgiu a jogada no gol do Santos msm?"
Corinthians,ʟɪᴘᴇ,@L1pGm_185,3 min,"Corinthians grande
Sempre altaneiro
És do Brasil o clube mais brasileiro

Poropopó"
Grêmio,Danlaba Mendy,@DanlabaM,3 min,Tomara que o grêmio não consiga
São Paulo,Irrenil Santos Conrado,@SantosIrrenil,3 min,O melhor governador de São Paulo Tarcísio de Freitas #FlavioBolsonaroPresidente2026
Corinthians,Anya Coringuda #SAFIELJÁ #INTERVENCÃOJUDICIALJA,@gababbi99,3 min,"Fiscalizando SEMPRE!

Corinthians em primeiro lugar, falou merda? Sera aloprado. 

Não tenho lado político, meu sonho é ver o Corinthians longe desses merdas do PSJ.

E se prestar um desserviço. Vai ser cobrado TAMBÉM!"
Flamengo,Eliesiosilva,@Eliesio_silva,3 min,"Vamos de Paramount aqui em São Paulo

Um duro,mas o Flamengo vence por 2 x 0"
São Paulo,𝙱𝚒𝚊 ⋆˙,@lavenderxBia,3 min,"Aqui em São Paulo é:

Globo - 5
SBT - 4
Record - 7"
Botafogo,Corto Maltese,@ThomasCastpwr6,3 min,"Um idoso jogando contra 20 jogadores em campo fica dificil mesmo, em 24 era cheio de “idolo” que não sabia marcar e nem defender — incluindo o battaglia que errou feio resultando em gol do botafogo, mas a torcida ama babar o ovo dele —, em 25 ele deixa dois acéfalos de cara com"
Grêmio,Bahia Notícias,@BahiaNoticias,3 min,"Bahia perde para o Grêmio, mas segue no G-4 do Brasileirão Feminino - Bahia Notícias"
Flamengo,Nath¹⁷&¹¹,@nathsfv,3 min,"ela acabou o texto com ""uma vez flamengo sempre flamengo"""
São Paulo,jurídico duda carlos,@amoblonde,3 min,problema fútil queria poder me teleportar de araraquara pra são paulo pra ver o show do barão e ir no yoga de gatos no mesmo fim de semana
Santos,Igor Apaixonado,@IgaoPaixao,3 min,"Chega a ser incrível o quanto q eu tô vendo ZERO jogos da Liberta e Sula nesse ano. Simplesmente não tem nenhum jogo empolgante 

Essas competições ficam legais só no mata-mata msm. No máximo rodada 5 e 6 vai ser dahora se algum BR tiver sofrendo pra classificar (tipo o Santos)"
Santos,Passv1995,@passv1995,3 min,"Ele é o legítimo senhor de idade com poder que faz o q quer!! Tipo Silvio Santos,  fazia, falava, não pensava em mais nada... ele tem poder e está no fim da vida,  nada mais importa pra ele eo q ele mesmo."
Fluminense,Predictoria,@predictoriaapp,3 min," Matchday Predictions · April 30, 2026

 Bolívar vs Fluminense
 Bolívar or Draw — 82%

 Independ. Rivadavia vs Deportivo La Guaira
 Under 3.5 Goals — 86%

 Independiente Medellin vs Cusco
 Under 3.5 Goals — 86%

 Carabobo FC vs Blooming
 Under 3.5 Goals — 87%"
São Paulo,Breno,@brenogd2_,4 min,"aceitar o tapetão do Juvenal em 2006 pro 3º mandato começou a afundar o SPFC

escalonou na vaidade tomando conta do clube a chegar hoje CRIMINOSOS em comando do São Paulo

clube aparece mais em página policial do que sobre futebol e chegou bater 1 bilhão de dívida"
Flamengo,Tormintor 53 Fútbol Uy,@t53futboluy,4 min,"Gol de Giorgian De Arrascaeta  este Domingo en la goleada de 
@Flamengo
 4-0 ante Atlético Mineiro por 
@Brasileirao
 ."
Cruzeiro,gabi jr,@gabilfs,4 min,cara o cruzeiro depressão aposentou uai tô tendo que caçar vídeo de outros canais
Corinthians,Luiz G,@GabrielLim_a,4 min,"@gavioesoficial
 o Corinthians pede socorro."
Santos,Pedro,@pedrojuniorrs,4 min,"Passando mal, que Nadja foi colocada para ganhar esse reality, veio Mirella Santos e tombou bonito ela, ô mulherzinha fracassada kkkkkkkk"
Flamengo,Pugão do Banhado,@PugaoB,4 min,Era só o Palmeiras ter vencido o Corinthians com 2 a mais. É só o Palmeiras vencer o Flamengo no próximo jogo que acaba esse tipo de conteúdo.
Cruzeiro,Leo,@Leonardox_7,4 min,"Não muito kkkkk veja a repercussão de Cruzeiro X Boca Juniors que aconteceu ontem, clima de guerra, mas o ódio vem mais dos Argentinos, se eles são respeitosos, seremos também"
Flamengo,Esporte Na Band,@esportenaband,4 min,Jardim escala Flamengo contra Estudiantes com Pedro no banco; confira
Cruzeiro,Portal UAI,@portaluai,4 min,Meio-campista do Cruzeiro rompe LCA e terá de passar por cirurgia
Flamengo,.,@Bruno201118,4 min,Ainda fez propaganda pro Flamengo sobre a Shopee (Real Madri da Shhopee) . kkkkkkkk. Propaganda de graça.
Palmeiras,chucky,@ChuckyRJx,4 min,"Por que o Palmeiras não se coloca em seu devido lugar de clube pequeno, de bairro, um nada para o futebol brasileiro? Foi impulsionado por Safs revestidas de patrocinadores em toda a sua história, tanto que quando ficou sem, caiu pra série B! É um átomo, um nada."
Corinthians,Meu Timão,@MeuTimao,4 min,"| Veja a provável escalação do Corinthians para encarar o Peñarol pela Libertadores.

Nesta quarta-feira, o Corinthians encerrou a preparação para encarar o Peñarol, pela terceira rodada da Libertadores. As equipes se enfrentam nesta quinta, às 21h, na Neo Química Arena.

A"
Corinthians,Thiago Rodrigues,@thiagopress,4 min,"Pelo grupo do Timão na Libertadores, o Platense bateu o Santa Fe na Argentina. Se o Corinthians vencer amanhã o Peñarol, vai abrir oito pontos para o terceiro colocado (que seria o Santa Fe ou o próprio Peñarol). A vaga ficaria quase assegurada, podendo até poupar o time na"
Palmeiras,gostosos no futebol,@futgostoso,4 min,palmeiras
Flamengo,Aragonês,@bibliofobia,4 min,"@SuperVia_trens
 tô aqui na central esperando o trem sair pra Vasconcelos, vou conseguir chegar a tempo de ver o jogo do Flamengo?"
Corinthians,Giovanna Lomas,@GiovannaLomas1,4 min,Tinha que ser um retardado torcedor do Corinthians!
Cruzeiro,QG Do Cruzeiro,@QGdoCruzeiro,4 min,Festa da torcida do Cruzeiro após a vitória contra o Boca
Corinthians,Rodrigo Silva,@Rodrigo_mixa,4 min,"Que os argentinos tomem no cu....

Anos 90 e 2000 roubaram todos os brasileiros, 

Principalmente palmeiras, sp, santos e Corinthians!"
Santos,Rick,@Rick8989898,4 min,"A questão aí é que Renan e Bárbara são amigos e tão zoando, o Raiam Santos não, ele tá falando sério e pra ficar causando mesmo"
Flamengo,∆,@Dezinh96,4 min,Jogo da libertadores do flamengo vai passar na Disney+ 
Palmeiras,Verdazzo,@verdazzo,4 min,"Cerro Porteño x Palmeiras - TRANSMISSÃO AO VIVO é aqui!
Abaixe o som da TV e deixe o áudio com a gente!
Só para adultos!"
Corinthians,Corinthians,@Corinthians,4 min,"Fala, Hugo Souza! 

O goleiro falou sobre a importância do confronto de amanhã! 

Assista completo na Corinthians TV  
tiny.cc/69l2101

#VaiCorinthians"
São Paulo,Trânsito360 ̊,@transito360,4 min,"Atenção!
 Túnel Jornalista Fernando Vieira de Mello, que será interditado na quarta-feira (29) e na quinta-feira (30), das 23h30 às 04h00 do dia seguinte, para serviços de manutenção a serem realizados pela Prefeitura de São Paulo
#TrânsitoSP"
Internacional,Revista Fórum,@revistaforum,4 min,"O correspondente internacional da Fórum Henrique Rodrigues (
@prof_henrique_
 ) comenta sobre os fatores reais que levaram à derrota de Jorge Messias no Senado: a força ainda latente do bolsonarismo (que conseguiu 42 votos contrários), a traição dentro da base aliada e a atuação"
São Paulo,feeblelittle,@feeblelitlle,4 min,"O que torna o de São Paulo mais sujo e mal cuidado é talvez a densidade urbana, porque é de longe o mais decrepitado, até as vielas mal cuidadas do rio são mais limpas e não fedem tanto"
Palmeiras,Beto Stortiⓟ,@StortiBeto,4 min,Avante Palmeiras .
Santos,DreXter_,@DreXter_S9,4 min,Cara sem maldade sem comparação com o cara fudido com 34 anos e o Rayan novo e bom..Neymar já era te acabado mas o time do santos é horrível
